id,GenTauID,RecoTauID
18231,3,2
18240,-11,-11
18241,1,2
18250,-13,-13
18251,-13,-13
18260,11,11
18261,1,1
18270,2,1
18271,-13,-13
18280,0,0
18281,10,10
18290,1,1
18291,-11,-11
18300,0,0
18301,10,10
18310,2,1
18311,2,1
18320,1,0
18321,11,11
18330,0,0
18331,1,1
18340,-11,-11
18341,1,1
18350,-11,-11
18351,-11,-11
18360,1,1
18361,1,1
18370,0,-13
18371,0,0
18380,3,11
18381,-11,-11
18390,-11,-11
18391,-11,-11
18400,-13,-13
18401,1,1
18410,-13,-13
18411,-13,-13
18420,-11,-11
18421,0,0
18430,3,2
18431,10,10
18440,-11,-11
18441,-13,-13
18450,2,2
18451,2,2
18460,1,1
18461,2,10
18470,0,0
18471,-11,-11
18480,-11,-11
18481,10,10
18490,12,11
18491,-11,-11
18500,0,0
18501,-13,-13
18510,-11,-11
18511,-13,-13
18520,2,2
18521,-13,-13
18530,3,2
18531,-13,-13
18540,3,2
18541,-13,-13
18550,2,11
18551,1,1
18560,0,0
18561,1,1
18570,1,10
18571,-11,-11
18580,1,1
18581,1,1
18590,2,1
18591,0,0
18600,10,10
18601,0,0
18610,10,11
18611,0,0
18620,0,0
18621,-13,-13
18630,0,1
18631,-11,-11
18640,3,2
18641,-13,0
18650,-13,0
18651,1,10
18660,-11,-11
18661,-11,-11
18670,2,2
18671,-11,-333
18680,10,10
18681,1,1
18690,1,1
18691,-11,-11
18700,1,1
18701,-11,-11
18710,1,1
18711,-11,-11
18720,1,1
18721,0,0
18730,1,1
18731,1,1
18740,10,10
18741,1,1
18750,0,0
18751,-11,-11
18760,-13,-13
18761,10,10
18770,2,2
18771,-13,-13
18780,1,1
18781,1,1
18790,-13,-13
18791,10,10
18800,0,1
18801,-13,-13
18810,0,0
18811,1,1
18820,10,10
18821,10,10
18830,-11,-11
18831,1,1
18840,1,1
18841,0,0
18850,1,1
18851,11,10
18860,1,1
18861,1,1
18870,0,0
18871,1,1
18880,-11,1
18881,-11,-11
18890,10,10
18891,10,10
18900,-11,-11
18901,-13,0
18910,0,0
18911,10,10
18920,-11,-11
18921,-11,0
18930,0,0
18931,2,1
18940,2,1
18941,10,10
18950,-13,-13
18951,2,2
18960,-13,-13
18961,-13,-13
18970,10,11
18971,1,1
18980,-11,-11
18981,1,1
18990,1,1
18991,3,2
19000,0,0
19001,1,2
19010,10,10
19011,1,1
19020,0,0
19021,-11,-11
19030,-11,-11
19031,-11,-11
19040,1,-333
19041,-13,1
19050,10,11
19051,-11,-11
19060,-13,-333
19061,11,11
19070,0,10
19071,10,11
19080,1,1
19081,10,11
19090,10,10
19091,1,1
19100,12,11
19101,1,1
19110,-11,-11
19111,1,1
19120,2,2
19121,2,2
19130,1,1
19131,10,10
19140,0,0
19141,-11,-11
19150,-11,-11
19151,1,1
19160,-13,-13
19161,1,1
19170,-13,-13
19171,-13,-13
19180,-13,-11
19181,0,1
19190,1,1
19191,1,1
19200,-11,-11
19201,-11,-11
19210,-11,-11
19211,-13,-13
19220,0,0
19221,2,2
19230,-13,-13
19231,-11,-333
19240,11,11
19241,1,1
19250,-13,-13
19251,-11,-11
19260,1,0
19261,10,10
19270,3,2
19271,1,1
19280,0,1
19281,1,1
19290,-13,-13
19291,2,1
19300,2,2
19301,-13,-13
19310,1,1
19311,-13,-13
19320,1,1
19321,11,10
19330,11,11
19331,-13,-13
19340,1,2
19341,-13,-13
19350,1,1
19351,-13,-13
19360,-11,-11
19361,2,1
19370,-13,-11
19371,-11,-11
19380,-11,-11
19381,0,1
19390,-11,-11
19391,-13,-13
19400,1,-11
19401,3,2
19410,0,0
19411,10,10
19420,-13,-13
19421,0,0
19430,-11,-11
19431,-11,-11
19440,1,1
19441,-13,0
19450,1,1
19451,-11,-11
19460,2,2
19461,1,1
19470,2,1
19471,1,1
19480,1,1
19481,1,1
19490,1,1
19491,-11,-11
19500,-11,-11
19501,-13,-13
19510,0,0
19511,1,1
19520,2,2
19521,2,-333
19530,2,2
19531,1,1
19540,-11,0
19541,-13,-13
19550,-13,-13
19551,10,10
19560,1,1
19561,-11,-11
19570,10,10
19571,-13,-13
19580,-11,-11
19581,-11,-11
19590,-13,-13
19591,1,1
19600,2,2
19601,-13,-13
19610,-11,-11
19611,-11,-11
19620,-11,-333
19621,1,1
19630,-13,-13
19631,-11,-11
19640,0,10
19641,1,1
19650,12,11
19651,-11,-11
19660,10,10
19661,0,0
19670,0,0
19671,1,1
19680,0,0
19681,2,1
19690,1,1
19691,1,1
19700,1,1
19701,-11,-11
19710,-13,-13
19711,-11,-11
19720,-13,-13
19721,1,1
19730,-13,-13
19731,1,1
19740,10,11
19741,1,11
19750,-11,-11
19751,10,10
19760,0,0
19761,10,11
19770,1,1
19771,-11,-11
19780,1,1
19781,-11,-11
19790,10,11
19791,10,10
19800,1,1
19801,1,1
19810,0,0
19811,1,1
19820,-11,-11
19821,-13,-13
19830,3,11
19831,1,1
19840,11,11
19841,-11,-11
19850,-11,-11
19851,1,1
19860,0,1
19861,1,0
19870,1,1
19871,10,10
19880,1,1
19881,1,1
19890,1,1
19891,2,2
19900,-13,-13
19901,-11,-11
19910,-11,-11
19911,-11,1
19920,-13,-13
19921,1,1
19930,-11,-11
19931,1,1
19940,0,1
19941,0,0
19950,12,11
19951,-13,-13
19960,0,0
19961,11,11
19970,-13,-13
19971,0,0
19980,1,1
19981,0,0
19990,0,0
19991,1,1
