GenID,True,Predicted,PhotonPredicted,Countpions,Countphotons,Countneutrons
175320,2,2,4,1,4,0
175321,11,-1,-1,2,5,2
175330,12,11,12,3,2,0
175331,10,10,10,3,0,0
175340,1,2,3,1,3,0
175341,-13,-13,-13,0,0,0
175350,11,11,12,3,2,1
175351,10,-1,-1,2,0,0
175360,-11,-11,-11,0,0,0
175361,2,1,2,1,2,0
175370,2,2,4,1,4,0
175371,0,0,0,1,0,0
175380,11,-1,-1,2,1,1
175381,-13,-13,-13,0,0,0
175390,2,1,2,1,2,0
175391,-11,-11,-11,0,0,0
175400,1,-11,-11,0,0,0
175401,-11,-2,-2,-999,-999,-999
175410,1,1,2,1,2,0
175411,2,3,6,1,6,0
175420,-13,-13,-13,0,0,0
175421,10,-13,-13,0,0,0
175430,1,-11,-11,0,0,0
175431,-13,0,0,1,0,0
175440,-11,-11,-11,0,0,0
175441,1,1,2,1,2,0
175450,2,2,4,1,4,0
175451,10,-1,-1,4,2,0
175460,-11,-11,-11,0,0,0
175461,0,0,0,1,0,0
175470,1,0,0,1,0,0
175471,-13,-2,-2,-999,-999,-999
175480,2,2,4,1,4,0
175481,-13,-13,-13,0,0,0
175490,-13,-13,-13,0,0,0
175491,10,10,10,3,0,0
175500,-13,-13,-13,0,0,0
175501,-13,-13,-13,0,0,0
175510,-13,-13,-13,0,0,0
175511,0,0,0,1,0,0
175520,2,2,4,1,4,0
175521,2,2,4,1,4,0
175530,1,-13,-13,0,0,0
175531,-11,-2,-2,-999,-999,-999
175540,0,0,0,1,0,0
175541,1,1,2,1,2,0
175550,1,2,3,1,3,0
175551,-13,-13,-13,0,0,0
175560,0,-1,-1,5,2,0
175561,11,-1,-1,2,1,0
175570,1,1,2,1,2,0
175571,2,-11,-11,0,0,0
175580,1,1,1,1,1,0
175581,1,-20,-20,1,3,1
175590,0,-1,-1,2,1,0
175591,1,-13,-13,0,0,0
175600,11,11,12,3,2,0
175601,1,1,2,1,2,0
175610,1,1,2,1,2,0
175611,2,3,5,1,5,0
175620,11,-1,-1,2,2,0
175621,1,-1,-1,4,2,0
175630,0,-11,-11,0,0,0
175631,1,1,2,1,2,0
175640,-13,-13,-13,0,0,0
175641,-11,-11,-11,0,0,0
175650,3,3,5,1,5,0
175651,-11,-11,-11,0,0,0
175660,-11,-11,-11,0,0,0
175661,10,0,0,1,0,0
175670,1,1,2,1,2,0
175671,-13,-13,-13,0,0,0
175680,-11,-11,-11,0,0,0
175681,-13,-13,-13,0,0,0
175690,0,0,0,1,0,0
175691,-11,-11,-11,0,0,0
175700,11,11,11,3,1,0
175701,-11,-11,-11,0,0,0
175710,1,1,2,1,2,0
175711,-11,-11,-11,0,0,0
175720,1,-1,-1,2,1,1
175721,-11,-11,-11,0,0,0
175730,2,2,4,1,4,0
175731,1,1,2,1,2,0
175740,1,1,1,1,1,0
175741,-13,-2,-2,-999,-999,-999
175750,0,1,1,1,1,0
175751,1,-1,-1,2,2,0
175760,1,1,2,1,2,0
175761,10,-13,-13,0,0,0
175770,0,0,0,1,0,0
175771,2,2,4,1,4,0
175780,1,-1,-1,2,1,0
175781,-11,-11,-11,0,0,0
175790,10,10,10,3,0,0
175791,-11,-11,-11,0,0,0
175800,1,1,2,1,2,0
175801,1,1,2,1,2,0
175810,1,-11,-11,0,0,0
175811,2,-1,-1,2,4,0
175820,-13,0,0,1,0,0
175821,1,1,1,1,1,0
175830,1,1,1,1,1,0
175831,0,0,0,1,0,0
175840,0,-13,-13,0,0,0
175841,-13,-13,-13,0,0,0
175850,-13,-13,-13,0,0,0
175851,-11,-11,-11,0,0,0
175860,1,1,2,1,2,0
175861,-11,-11,-11,0,0,0
175870,1,1,2,1,2,0
175871,-11,-11,-11,0,0,0
175880,1,1,1,1,1,0
175881,-11,-11,-11,0,0,0
175890,0,0,0,1,0,0
175891,1,1,2,1,2,0
175900,2,1,2,1,2,0
175901,1,1,1,1,1,0
175910,-13,-13,-13,0,0,0
175911,-11,-11,-11,0,0,0
175920,-13,-13,-13,0,0,0
175921,0,0,0,1,0,0
175930,-13,-13,-13,0,0,0
175931,0,0,0,1,0,0
175940,1,-20,-20,1,2,1
175941,1,-1,-1,2,0,0
175950,2,2,3,1,3,0
175951,10,-1,-1,2,0,1
175960,1,1,2,1,2,0
175961,1,1,2,1,2,0
175970,2,2,3,1,3,0
175971,1,1,2,1,2,0
175980,2,-1,-1,2,4,0
175981,-11,-11,-11,0,0,0
175990,1,-20,-20,1,1,1
175991,1,1,2,1,2,0
176000,-13,-13,-13,0,0,0
176001,0,0,0,1,0,0
176010,10,-1,-1,4,0,0
176011,2,-11,-11,0,0,0
176020,-11,-11,-11,0,0,0
176021,0,0,0,1,0,0
176030,2,2,4,1,4,0
176031,1,1,2,1,2,0
176040,2,1,2,1,2,0
176041,0,0,0,1,0,0
176050,-11,-11,-11,0,0,0
176051,-11,-11,-11,0,0,0
176060,1,1,2,1,2,0
176061,-13,-13,-13,0,0,0
176070,-11,0,0,1,0,0
176071,1,1,1,1,1,0
176080,-13,-13,-13,0,0,0
176081,1,1,2,1,2,0
176090,-11,0,0,1,0,0
176091,-11,-11,-11,0,0,0
176100,0,0,0,1,0,0
176101,2,2,3,1,3,0
176110,0,0,0,1,0,0
176111,-11,-11,-11,0,0,0
176120,-11,-2,-2,-999,-999,-999
176121,1,1,2,1,2,0
176130,2,1,2,1,2,0
176131,-11,-2,-2,-999,-999,-999
176140,-11,-11,-11,0,0,0
176141,1,1,2,1,2,0
176150,0,0,0,1,0,0
176151,-11,-11,-11,0,0,0
176160,0,0,0,1,0,0
176161,10,-1,-1,2,0,0
176170,1,-11,-11,0,0,0
176171,-11,-2,-2,-999,-999,-999
176180,2,2,3,1,3,0
176181,2,2,4,1,4,0
176190,1,15,19,3,9,1
176191,1,1,2,1,2,0
176200,-13,-13,-13,0,0,0
176201,0,3,5,1,5,0
176210,11,-11,-11,0,0,0
176211,-13,-13,-13,0,0,0
176220,10,10,10,3,0,0
176221,1,1,2,1,2,0
176230,11,-1,-1,2,2,0
176231,11,-1,-1,2,2,0
176240,-11,-11,-11,0,0,0
176241,-13,-13,-13,0,0,0
176250,1,1,2,1,2,0
176251,1,1,2,1,2,0
176260,10,10,10,3,0,0
176261,2,2,3,1,3,0
176270,-13,-13,-13,0,0,0
176271,11,12,13,3,3,0
176280,-11,-11,-11,0,0,0
176281,2,-13,-13,0,0,0
176290,1,1,2,1,2,0
176291,1,0,0,1,0,0
176300,-13,-13,-13,0,0,0
176301,2,2,3,1,3,0
176310,-13,-13,-13,0,0,0
176311,-13,-13,-13,0,0,0
176320,1,1,2,1,2,0
176321,2,2,4,1,4,0
176330,-11,-1,-1,2,0,0
176331,1,1,1,1,1,0
176340,-11,1,1,1,1,0
176341,-11,-11,-11,0,0,0
176350,-11,-11,-11,0,0,0
176351,-13,-13,-13,0,0,0
176360,2,2,4,1,4,0
176361,-11,-11,-11,0,0,0
176370,1,1,1,1,1,0
176371,-11,-2,-2,-999,-999,-999
176380,-11,-11,-11,0,0,0
176381,0,0,0,1,0,0
176390,0,0,0,1,0,0
176391,0,0,0,1,0,0
176400,10,-1,-1,4,6,0
176401,0,3,6,1,6,0
176410,-11,-11,-11,0,0,0
176411,-11,-11,-11,0,0,0
176420,-13,-13,-13,0,0,0
176421,1,-13,-13,0,0,0
176430,11,11,12,3,2,0
176431,2,2,4,1,4,0
176440,1,1,2,1,2,0
176441,-13,-13,-13,0,0,0
176450,10,-1,-1,2,0,0
176451,-13,-13,-13,0,0,0
176460,-11,-11,-11,0,0,0
176461,-11,-11,-11,0,0,0
176470,0,0,0,1,0,0
176471,3,-11,-11,0,0,0
176480,-13,-13,-13,0,0,0
176481,-13,-13,-13,0,0,0
176490,-11,-11,-11,0,0,0
176491,-11,-11,-11,0,0,0
176500,0,0,0,1,0,0
176501,-11,-11,-11,0,0,0
176510,11,-1,-1,2,2,0
176511,1,1,1,1,1,0
176520,1,1,1,1,1,0
176521,1,-11,-11,0,0,0
176530,10,-20,-20,1,0,1
176531,0,0,0,1,0,0
176540,0,-13,-13,0,0,0
176541,1,-1,-1,2,9,2
176550,-11,-11,-11,0,0,0
176551,-11,0,0,1,0,0
176560,1,1,2,1,2,0
176561,1,1,1,1,1,0
176570,10,10,10,3,0,1
176571,-11,-11,-11,0,0,0
176580,-13,-13,-13,0,0,0
176581,-13,-13,-13,0,0,0
176590,-11,-11,-11,0,0,0
176591,-13,-2,-2,-999,-999,-999
176600,1,-1,-1,2,1,0
176601,-11,-11,-11,0,0,0
176610,1,1,1,1,1,0
176611,-13,-13,-13,0,0,0
176620,2,1,1,1,1,0
176621,2,1,2,1,2,0
176630,1,2,3,1,3,0
176631,1,1,1,1,1,0
176640,10,10,10,3,0,0
176641,-13,-13,-13,0,0,0
176650,1,1,2,1,2,0
176651,11,-1,-1,4,2,0
176660,1,-1,-1,2,2,0
176661,10,-1,-1,2,0,0
176670,10,-1,-1,2,0,0
176671,10,-1,-1,2,1,0
176680,0,10,10,3,0,0
176681,1,-20,-20,1,0,1
176690,0,0,0,1,0,0
176691,-13,-13,-13,0,0,0
176700,12,-1,-1,4,3,0
176701,0,-11,-11,0,0,0
176710,0,0,0,1,0,0
176711,2,-1,-1,2,1,0
176720,11,-1,-1,4,1,0
176721,2,1,2,1,2,0
176730,1,2,3,1,3,0
176731,2,2,4,1,4,0
176740,-11,-11,-11,0,0,0
176741,1,1,2,1,2,0
176750,1,1,2,1,2,0
176751,1,1,2,1,2,0
176760,12,12,13,3,3,0
176761,-13,-13,-13,0,0,0
176770,-13,-13,-13,0,0,0
176771,11,11,12,3,2,0
176780,-11,-11,-11,0,0,0
176781,0,0,0,1,0,0
176790,11,11,12,3,2,0
176791,10,10,10,3,0,0
176800,1,-11,-11,0,0,0
176801,0,1,1,1,1,0
176810,0,0,0,1,0,0
176811,1,2,3,1,3,0
176820,-11,-11,-11,0,0,0
176821,0,0,0,1,0,0
176830,-11,-11,-11,0,0,0
176831,1,-20,-20,1,2,1
176840,-11,-2,-2,-999,-999,-999
176841,0,0,0,1,0,0
176850,1,1,2,1,2,0
176851,0,0,0,1,0,0
176860,-11,-11,-11,0,0,0
176861,1,-1,-1,2,2,0
176870,-11,-11,-11,0,0,0
176871,2,2,4,1,4,0
176880,11,11,12,3,2,0
176881,0,0,0,1,0,0
176890,1,1,1,1,1,0
176891,-13,-13,-13,0,0,0
176900,1,2,3,1,3,0
176901,1,1,2,1,2,0
176910,11,11,12,3,2,0
176911,10,-1,-1,2,0,0
176920,-13,-13,-13,0,0,0
176921,1,-1,-1,2,2,0
176930,1,1,2,1,2,0
176931,-13,-13,-13,0,0,0
176940,1,2,4,1,4,0
176941,1,1,2,1,2,0
176950,-13,-13,-13,0,0,0
176951,10,-1,-1,5,2,0
176960,-13,-13,-13,0,0,0
176961,0,0,0,1,0,0
176970,0,-2,-2,-999,-999,-999
176971,1,-20,-20,1,1,1
176980,12,-1,-1,4,2,1
176981,0,0,0,1,0,0
176990,0,0,0,1,0,0
176991,-11,-11,-11,0,0,0
177000,-13,-13,-13,0,0,0
177001,10,-1,-1,2,0,1
177010,-11,-11,-11,0,0,0
177011,-11,-11,-11,0,0,0
177020,-13,-13,-13,0,0,0
177021,-13,-13,-13,0,0,0
177030,-11,-11,-11,0,0,0
177031,-13,-13,-13,0,0,0
177040,-13,-13,-13,0,0,0
177041,10,-1,-1,2,0,0
177050,-13,-13,-13,0,0,0
177051,0,0,0,1,0,0
177060,-11,-11,-11,0,0,0
177061,-13,-13,-13,0,0,0
177070,1,-1,-1,2,3,0
177071,-11,-11,-11,0,0,0
177080,1,1,2,1,2,0
177081,10,-1,-1,2,0,0
177090,1,1,2,1,2,0
177091,2,-2,-2,-999,-999,-999
177100,11,-11,-11,0,0,0
177101,0,0,0,1,0,0
177110,1,1,2,1,2,0
177111,11,-1,-1,4,2,0
177120,1,1,2,1,2,0
177121,11,-1,-1,2,2,0
177130,1,1,1,1,1,0
177131,-11,-11,-11,0,0,0
177140,1,1,2,1,2,0
177141,0,-11,-11,0,0,0
177150,11,11,12,3,2,0
177151,0,0,0,1,0,0
177160,1,-1,-1,2,2,1
177161,12,11,12,3,2,0
177170,-11,-11,-11,0,0,0
177171,10,10,10,3,0,0
177180,1,1,1,1,1,0
177181,2,3,5,1,5,0
177190,1,-11,-11,0,0,0
177191,11,-2,-2,-999,-999,-999
177200,0,0,0,1,0,0
177201,10,0,0,1,0,0
177210,11,-11,-11,0,0,0
177211,1,-11,-11,0,0,0
177220,-11,-2,-2,-999,-999,-999
177221,1,1,1,1,1,0
177230,-11,-11,-11,0,0,0
177231,2,-20,-20,1,3,1
177240,3,-1,-1,2,4,0
177241,10,-13,-13,0,0,0
177250,-13,-13,-13,0,0,0
177251,1,-13,-13,0,0,0
177260,-11,-11,-11,0,0,0
177261,2,-11,-11,0,0,0
177270,1,-11,-11,0,0,0
177271,1,0,0,1,0,0
177280,-11,-11,-11,0,0,0
177281,2,2,3,1,3,0
177290,1,3,5,1,5,0
177291,1,1,2,1,2,0
177300,2,2,3,1,3,0
177301,-11,-11,-11,0,0,0
177310,0,0,0,1,0,0
177311,0,0,0,1,0,0
177320,-13,-13,-13,0,0,0
177321,-11,-11,-11,0,0,0
177330,1,1,2,1,2,0
177331,11,-1,-1,2,2,0
177340,0,0,0,1,0,0
177341,0,11,12,3,2,0
177350,-13,-13,-13,0,0,0
177351,1,1,1,1,1,0
177360,10,-20,-20,1,0,1
177361,-13,-2,-2,-999,-999,-999
177370,-13,-13,-13,0,0,0
177371,0,0,0,1,0,0
177380,-13,-13,-13,0,0,0
177381,-13,-13,-13,0,0,0
177390,-11,-2,-2,-999,-999,-999
177391,11,1,1,1,1,0
177400,1,1,2,1,2,0
177401,11,-1,-1,2,2,2
177410,11,-11,-11,0,0,0
177411,11,11,12,3,2,0
177420,1,1,2,1,2,0
177421,2,2,4,1,4,0
177430,11,11,12,3,2,0
177431,2,1,2,1,2,0
177440,-13,-13,-13,0,0,0
177441,10,-1,-1,2,1,0
177450,-11,-11,-11,0,0,0
177451,1,-11,-11,0,0,0
177460,-13,-13,-13,0,0,0
177461,2,-13,-13,0,0,0
177470,10,10,10,3,0,0
177471,10,-1,-1,2,0,0
177480,-11,-11,-11,0,0,0
177481,-13,-13,-13,0,0,0
177490,2,-1,-1,4,9,0
177491,-11,-11,-11,0,0,0
177500,10,-1,-1,2,0,1
177501,1,2,3,1,3,0
177510,0,0,0,1,0,0
177511,11,11,11,3,1,0
177520,2,2,4,1,4,0
177521,0,13,16,3,6,0
177530,1,-1,-1,2,5,0
177531,1,1,1,1,1,0
177540,-13,-13,-13,0,0,0
177541,1,-13,-13,0,0,0
177550,1,1,2,1,2,0
177551,-13,-13,-13,0,0,0
177560,10,-13,-13,0,0,0
177561,-13,-13,-13,0,0,0
177570,-13,-13,-13,0,0,0
177571,1,1,2,1,2,0
177580,1,-1,-1,2,2,0
177581,-13,-13,-13,0,0,0
177590,10,10,10,3,0,0
177591,-13,-13,-13,0,0,0
177600,1,-20,-20,1,3,2
177601,1,1,2,1,2,0
177610,1,1,2,1,2,0
177611,1,1,2,1,2,0
177620,-11,-11,-11,0,0,0
177621,1,1,2,1,2,0
177630,0,0,0,1,0,0
177631,-13,-13,-13,0,0,0
177640,0,0,0,1,0,0
177641,0,0,0,1,0,0
177650,-11,-11,-11,0,0,0
177651,-11,-2,-2,-999,-999,-999
177660,-13,-13,-13,0,0,0
177661,-13,-13,-13,0,0,0
177670,1,-1,-1,2,2,0
177671,2,3,5,1,5,0
177680,-11,-11,-11,0,0,0
177681,-13,-13,-13,0,0,0
177690,10,-1,-1,2,1,0
177691,-11,0,0,1,0,0
177700,-13,-2,-2,-999,-999,-999
177701,1,-11,-11,0,0,0
177710,-13,-2,-2,-999,-999,-999
177711,11,-20,-20,1,2,1
177720,-11,-2,-2,-999,-999,-999
177721,-11,-11,-11,0,0,0
177730,1,1,2,1,2,0
177731,10,10,10,3,0,1
177740,-13,-13,-13,0,0,0
177741,1,2,3,1,3,0
177750,1,-2,-2,-999,-999,-999
177751,-11,-11,-11,0,0,0
177760,2,3,6,1,6,0
177761,2,2,4,1,4,0
177770,1,11,12,3,2,0
177771,10,10,10,3,0,0
177780,0,0,0,1,0,0
177781,10,11,11,3,1,1
177790,10,-1,-1,2,2,0
177791,-13,-13,-13,0,0,0
177800,1,1,1,1,1,0
177801,-13,-13,-13,0,0,0
177810,1,1,2,1,2,0
177811,12,-1,-1,2,4,0
177820,10,10,10,3,0,0
177821,0,0,0,1,0,0
177830,10,-1,-1,2,0,1
177831,-11,-11,-11,0,0,0
177840,10,-1,-1,2,0,0
177841,-13,-13,-13,0,0,0
177850,2,-1,-1,2,4,0
177851,-11,-11,-11,0,0,0
177860,1,1,2,1,2,0
177861,-13,-13,-13,0,0,0
177870,2,3,6,1,6,0
177871,-11,-11,-11,0,0,0
177880,10,10,10,3,0,0
177881,0,0,0,1,0,0
177890,1,1,2,1,2,0
177891,2,2,3,1,3,0
177900,1,1,2,1,2,0
177901,-13,-13,-13,0,0,0
177910,10,-1,-1,2,0,0
177911,1,1,1,1,1,0
177920,-13,-13,-13,0,0,0
177921,1,1,2,1,2,0
177930,-13,-13,-13,0,0,0
177931,1,1,2,1,2,0
177940,1,1,2,1,2,0
177941,-13,-13,-13,0,0,0
177950,11,11,12,3,2,0
177951,-13,-13,-13,0,0,0
177960,1,-1,-1,2,1,0
177961,0,-1,-1,2,1,0
177970,1,1,2,1,2,0
177971,-11,-11,-11,0,0,0
177980,1,1,2,1,2,0
177981,10,10,10,3,0,1
177990,1,1,1,1,1,0
177991,2,-11,-11,0,0,0
178000,1,1,1,1,1,0
178001,1,1,2,1,2,0
178010,1,1,2,1,2,0
178011,1,1,1,1,1,0
178020,-13,-13,-13,0,0,0
178021,-13,-13,-13,0,0,0
178030,-13,-13,-13,0,0,0
178031,-11,-11,-11,0,0,0
178040,11,1,2,1,2,0
178041,-11,0,0,1,0,0
178050,-13,-13,-13,0,0,0
178051,-13,-13,-13,0,0,0
178060,1,1,2,1,2,0
178061,1,1,2,1,2,0
178070,10,11,11,3,1,0
178071,-13,-13,-13,0,0,0
178080,2,2,3,1,3,0
178081,-13,-13,-13,0,0,0
178090,-13,-13,-13,0,0,0
178091,1,2,3,1,3,0
178100,-11,-11,-11,0,0,0
178101,1,1,1,1,1,0
178110,-13,-13,-13,0,0,0
178111,-11,-11,-11,0,0,0
178120,1,2,3,1,3,0
178121,2,-1,-1,2,2,0
178130,-11,-11,-11,0,0,0
178131,1,1,1,1,1,0
178140,0,0,0,1,0,0
178141,2,4,7,1,7,0
178150,0,0,0,1,0,0
178151,1,1,2,1,2,0
178160,-11,-11,-11,0,0,0
178161,2,3,5,1,5,0
178170,10,10,10,3,0,0
178171,1,1,2,1,2,0
178180,-11,-2,-2,-999,-999,-999
178181,-13,-13,-13,0,0,0
178190,1,2,3,1,3,0
178191,-11,-11,-11,0,0,0
178200,0,0,0,1,0,0
178201,0,-13,-13,0,0,0
178210,-13,-13,-13,0,0,0
178211,10,-2,-2,-999,-999,-999
178220,-11,-11,-11,0,0,0
178221,2,2,4,1,4,0
178230,-11,-11,-11,0,0,0
178231,1,1,2,1,2,0
178240,-11,-11,-11,0,0,0
178241,1,1,2,1,2,0
178250,1,1,1,1,1,0
178251,1,2,3,1,3,0
178260,0,0,0,1,0,0
178261,2,2,4,1,4,0
178270,2,3,5,1,5,0
178271,0,0,0,1,0,0
178280,-11,-11,-11,0,0,0
178281,-13,-13,-13,0,0,0
178290,12,12,13,3,3,0
178291,11,11,12,3,2,0
178300,2,-11,-11,0,0,0
178301,2,-1,-1,2,5,0
178310,-13,-13,-13,0,0,0
178311,1,3,5,1,5,0
178320,1,1,1,1,1,0
178321,1,1,2,1,2,0
178330,-13,-13,-13,0,0,0
178331,-13,-13,-13,0,0,0
178340,2,2,3,1,3,0
178341,11,-1,-1,2,2,0
178350,10,-1,-1,2,1,0
178351,-11,-11,-11,0,0,0
178360,-11,-11,-11,0,0,0
178361,2,2,3,1,3,0
178370,-13,-13,-13,0,0,0
178371,10,10,10,3,0,0
178380,-13,-13,-13,0,0,0
178381,-11,-11,-11,0,0,0
178390,2,3,5,1,5,0
178391,0,0,0,1,0,0
178400,-11,-2,-2,-999,-999,-999
178401,-11,-11,-11,0,0,0
178410,0,0,0,1,0,0
178411,2,2,3,1,3,0
178420,1,1,2,1,2,0
178421,10,-1,-1,2,0,0
178430,1,1,1,1,1,0
178431,0,0,0,1,0,0
178440,-13,-13,-13,0,0,0
178441,1,1,1,1,1,0
178450,1,-1,-1,2,1,0
178451,10,10,10,3,0,0
178460,10,-13,-13,0,0,0
178461,10,0,0,1,0,0
178470,2,-20,-20,1,3,1
178471,1,1,2,1,2,0
178480,2,2,4,1,4,0
178481,-13,-13,-13,0,0,0
178490,-11,-11,-11,0,0,0
178491,2,-13,-13,0,0,0
178500,-11,-11,-11,0,0,0
178501,10,-1,-1,2,0,2
178510,-13,-13,-13,0,0,0
178511,-11,-11,-11,0,0,0
178520,0,0,0,1,0,0
178521,1,1,2,1,2,0
178530,-11,-2,-2,-999,-999,-999
178531,0,-2,-2,-999,-999,-999
178540,10,-1,-1,2,0,0
178541,3,4,7,1,7,0
178550,-11,-11,-11,0,0,0
178551,-13,-13,-13,0,0,0
178560,1,1,2,1,2,0
178561,-11,-11,-11,0,0,0
178570,-11,-11,-11,0,0,0
178571,2,2,4,1,4,0
178580,11,11,11,3,1,0
178581,-11,-11,-11,0,0,0
178590,1,1,2,1,2,0
178591,-11,-11,-11,0,0,0
178600,2,-1,-1,2,2,1
178601,11,11,12,3,2,0
178610,2,-11,-11,0,0,0
178611,-11,-11,-11,0,0,0
178620,10,10,10,3,0,0
178621,1,1,2,1,2,0
178630,0,0,0,1,0,0
178631,-11,-11,-11,0,0,0
178640,0,0,0,1,0,0
178641,0,0,0,1,0,0
178650,-11,-11,-11,0,0,0
178651,0,-1,-1,2,0,0
178660,0,0,0,1,0,0
178661,1,-11,-11,0,0,0
178670,-11,-2,-2,-999,-999,-999
178671,0,0,0,1,0,0
178680,0,0,0,1,0,0
178681,-13,-13,-13,0,0,0
178690,-11,-11,-11,0,0,0
178691,0,0,0,1,0,0
178700,0,-1,-1,2,0,0
178701,1,1,2,1,2,0
178710,0,0,0,1,0,0
178711,-13,-13,-13,0,0,0
178720,-13,-13,-13,0,0,0
178721,2,-20,-20,1,2,1
178730,-11,-11,-11,0,0,0
178731,-11,-11,-11,0,0,0
178740,-11,-11,-11,0,0,0
178741,11,-1,-1,2,2,1
178750,-11,-11,-11,0,0,0
178751,0,1,1,1,1,0
178760,1,1,2,1,2,0
178761,-11,-11,-11,0,0,0
178770,2,-1,-1,2,4,0
178771,-13,-13,-13,0,0,0
178780,2,1,2,1,2,0
178781,2,2,4,1,4,0
178790,-11,-11,-11,0,0,0
178791,10,-1,-1,2,0,0
178800,-13,-13,-13,0,0,0
178801,-11,-11,-11,0,0,0
178810,1,1,2,1,2,0
178811,0,-20,-20,1,0,1
178820,0,1,1,1,1,0
178821,0,0,0,1,0,0
178830,-11,-2,-2,-999,-999,-999
178831,0,1,1,1,1,0
178840,-11,-11,-11,0,0,0
178841,2,2,4,1,4,0
178850,0,-2,-2,-999,-999,-999
178851,0,-2,-2,-999,-999,-999
178860,1,-2,-2,-999,-999,-999
178861,-13,-2,-2,-999,-999,-999
178870,1,-2,-2,-999,-999,-999
178871,10,-2,-2,-999,-999,-999
178880,2,-2,-2,-999,-999,-999
178881,1,-2,-2,-999,-999,-999
178890,0,-2,-2,-999,-999,-999
178891,1,-2,-2,-999,-999,-999
178900,1,-2,-2,-999,-999,-999
178901,10,-2,-2,-999,-999,-999
178910,1,1,2,1,2,0
178911,-11,-11,-11,0,0,0
178920,11,-1,-1,2,1,0
178921,-11,0,0,1,0,0
178930,10,10,10,3,0,0
178931,2,3,6,1,6,0
178940,1,1,2,1,2,0
178941,0,0,0,1,0,0
178950,-13,-13,-13,0,0,0
178951,10,10,10,3,0,0
178960,-11,-11,-11,0,0,0
178961,10,10,10,3,0,0
178970,-11,-11,-11,0,0,0
178971,1,-11,-11,0,0,0
178980,-13,-13,-13,0,0,0
178981,-13,-13,-13,0,0,0
178990,1,1,2,1,2,0
178991,0,0,0,1,0,0
179000,3,-20,-20,1,5,1
179001,1,1,2,1,2,0
179010,-11,0,0,1,0,0
179011,1,1,1,1,1,0
179020,-13,-13,-13,0,0,0
179021,-13,-13,-13,0,0,0
179030,1,-1,-1,2,3,0
179031,-13,-13,-13,0,0,0
179040,0,0,0,1,0,0
179041,0,0,0,1,0,0
179050,11,11,12,3,2,0
179051,1,1,2,1,2,0
179060,2,-2,-2,-999,-999,-999
179061,1,10,10,3,0,1
179070,-11,1,2,1,2,0
179071,-11,-11,-11,0,0,0
179080,2,-13,-13,0,0,0
179081,1,1,2,1,2,0
179090,-11,-11,-11,0,0,0
179091,-13,-13,-13,0,0,0
179100,11,0,0,1,0,0
179101,-13,-13,-13,0,0,0
179110,1,1,2,1,2,0
179111,10,-1,-1,2,0,1
179120,11,11,12,3,2,0
179121,-11,-11,-11,0,0,0
179130,1,-13,-13,0,0,0
179131,0,0,0,1,0,0
179140,1,1,1,1,1,0
179141,-13,-13,-13,0,0,0
179150,0,0,0,1,0,0
179151,1,1,1,1,1,0
179160,1,1,1,1,1,0
179161,-11,-11,-11,0,0,0
179170,-11,-11,-11,0,0,0
179171,0,0,0,1,0,0
179180,-13,-13,-13,0,0,0
179181,2,2,3,1,3,0
179190,-11,-11,-11,0,0,0
179191,10,-1,-1,5,0,0
179200,10,-11,-11,0,0,0
179201,3,2,3,1,3,0
179210,1,-1,-1,2,2,0
179211,3,-1,-1,2,5,0
179220,10,-1,-1,2,1,0
179221,-11,-11,-11,0,0,0
179230,-13,-13,-13,0,0,0
179231,1,1,1,1,1,0
179240,-11,-11,-11,0,0,0
179241,-13,-13,-13,0,0,0
179250,0,0,0,1,0,0
179251,-13,-13,-13,0,0,0
179260,-11,-11,-11,0,0,0
179261,-13,-13,-13,0,0,0
179270,0,0,0,1,0,0
179271,-13,-13,-13,0,0,0
179280,-11,-11,-11,0,0,0
179281,1,1,2,1,2,0
179290,-11,-2,-2,-999,-999,-999
179291,1,1,2,1,2,0
179300,0,0,0,1,0,0
179301,2,2,3,1,3,0
179310,-13,-13,-13,0,0,0
179311,-13,-13,-13,0,0,0
179320,-13,-13,-13,0,0,0
179321,1,1,1,1,1,0
179330,1,-1,-1,2,2,0
179331,-13,-13,-13,0,0,0
179340,0,0,0,1,0,0
179341,10,-1,-1,2,0,0
179350,0,0,0,1,0,0
179351,0,0,0,1,0,0
179360,1,-11,-11,0,0,0
179361,10,-1,-1,2,5,0
179370,1,1,2,1,2,0
179371,1,1,2,1,2,0
179380,10,1,2,1,2,0
179381,-11,-11,-11,0,0,0
179390,-11,-11,-11,0,0,0
179391,1,1,2,1,2,0
179400,1,1,2,1,2,0
179401,1,-2,-2,-999,-999,-999
179410,-11,-11,-11,0,0,0
179411,-11,-11,-11,0,0,0
179420,-13,-13,-13,0,0,0
179421,-11,-11,-11,0,0,0
179430,-13,-13,-13,0,0,0
179431,-13,-13,-13,0,0,0
179440,1,1,2,1,2,0
179441,1,1,1,1,1,0
179450,1,1,2,1,2,0
179451,2,1,2,1,2,0
179460,2,2,3,1,3,0
179461,11,11,12,3,2,0
179470,1,1,1,1,1,0
179471,1,2,3,1,3,0
179480,2,-11,-11,0,0,0
179481,1,1,2,1,2,0
179490,10,10,10,3,0,0
179491,1,1,2,1,2,0
179500,11,1,2,1,2,0
179501,1,2,3,1,3,0
179510,0,0,0,1,0,0
179511,1,1,1,1,1,0
179520,0,0,0,1,0,0
179521,-13,-13,-13,0,0,0
