id,GenTauID,RecoTauID
154390,0,0
154391,10,10
154400,2,11
154401,10,10
154410,-11,-11
154411,1,1
154420,-13,-13
154421,10,10
154430,1,1
154431,10,10
154440,-11,-11
154441,1,1
154450,11,11
154451,2,1
154460,-13,-13
154461,2,2
154470,0,0
154471,0,0
154480,-13,1
154481,-13,-13
154490,-11,-11
154491,2,2
154500,-11,-11
154501,0,2
154510,-11,-11
154511,2,1
154520,1,1
154521,-13,-13
154530,-11,0
154531,10,10
154540,1,1
154541,-13,-13
154550,2,2
154551,2,11
154560,0,0
154561,-13,-13
154570,1,1
154571,0,-13
154580,-13,-13
154581,2,11
154590,11,11
154591,10,11
154600,1,0
154601,11,10
154610,0,0
154611,-13,-13
154620,-13,-13
154621,11,11
154630,0,11
154631,-11,-11
154640,1,11
154641,1,1
154650,1,1
154651,1,1
154660,1,2
154661,2,1
154670,-13,-13
154671,11,11
154680,-13,-13
154681,-13,-13
154690,2,2
154691,2,2
154700,-11,-11
154701,2,1
154710,-13,-13
154711,-13,-13
154720,1,1
154721,-11,-11
154730,1,1
154731,11,11
154740,-11,-11
154741,-13,-13
154750,-13,-13
154751,10,10
154760,1,1
154761,0,0
154770,11,11
154771,-11,-11
154780,-11,-11
154781,-13,-13
154790,-13,-13
154791,-13,-13
154800,1,11
154801,1,1
154810,3,2
154811,-13,-13
154820,1,1
154821,0,0
154830,-11,-11
154831,1,1
154840,-13,-13
154841,11,11
154850,2,2
154851,-11,-11
154860,-13,-13
154861,0,0
154870,0,1
154871,-11,-11
154880,1,1
154881,2,-333
154890,0,10
154891,0,0
154900,0,0
154901,0,0
154910,-13,-13
154911,1,11
154920,-13,-13
154921,11,1
154930,-11,-11
154931,1,1
154940,-11,-11
154941,-11,-11
154950,1,1
154951,2,-11
154960,10,11
154961,0,2
154970,-11,-11
154971,-13,-13
154980,2,10
154981,-11,1
154990,1,1
154991,-13,-13
155000,-11,-11
155001,-11,-11
155010,-13,-13
155011,2,2
155020,-13,-13
155021,2,1
155030,-11,-11
155031,10,11
155040,2,2
155041,-11,-11
155050,10,11
155051,3,11
155060,-1,10
155061,-11,-11
155070,-13,-13
155071,-13,-13
155080,-13,-13
155081,-11,-13
155090,-11,-11
155091,10,11
155100,-13,-13
155101,10,10
155110,-13,-13
155111,-13,-13
155120,1,11
155121,-13,-13
155130,0,0
155131,-11,1
155140,-13,-13
155141,0,-11
155150,-13,-13
155151,1,10
155160,-11,-11
155161,1,2
155170,1,1
155171,10,11
155180,10,10
155181,-13,-13
155190,1,1
155191,1,2
155200,1,1
155201,-11,-11
155210,2,1
155211,10,10
155220,1,1
155221,-13,-13
155230,-13,-13
155231,1,1
155240,0,0
155241,1,1
155250,10,11
155251,1,1
155260,-13,-13
155261,-11,-13
155270,1,1
155271,2,1
155280,1,1
155281,1,11
155290,-11,-11
155291,2,11
155300,-11,-11
155301,0,0
155310,1,1
155311,2,1
155320,-11,-11
155321,10,11
155330,1,1
155331,-11,-11
155340,1,1
155341,-1,10
155350,2,1
155351,0,0
155360,-11,-11
155361,-13,-13
155370,10,11
155371,0,0
155380,1,1
155381,-11,-11
155390,0,0
155391,-11,-11
155400,-13,-13
155401,-11,-11
155410,2,2
155411,1,1
155420,1,1
155421,1,1
155430,10,11
155431,-13,-13
155440,-11,-11
155441,-13,-13
155450,-13,-13
155451,-11,-11
155460,11,11
155461,-13,-13
155470,0,10
155471,-11,1
155480,-13,-13
155481,-13,-13
155490,0,-333
155491,2,1
155500,10,10
155501,-13,-13
155510,-11,-11
155511,-13,-13
155520,1,1
155521,0,0
155530,11,11
155531,10,10
155540,1,1
155541,11,11
155550,11,10
155551,-11,-11
155560,10,11
155561,-13,-13
155570,-13,-13
155571,-13,-13
155580,-11,-11
155581,1,1
155590,-13,-13
155591,1,1
155600,11,10
155601,3,2
155610,-13,-13
155611,10,10
155620,1,2
155621,-13,-13
155630,2,10
155631,-13,-13
155640,10,10
155641,0,0
155650,-13,-13
155651,-11,-11
155660,-11,-11
155661,-11,-13
155670,1,1
155671,0,0
155680,10,10
155681,1,1
155690,2,1
155691,-13,-13
155700,0,1
155701,-11,-11
155710,-13,-13
155711,-13,-13
155720,0,0
155721,1,1
155730,-13,0
155731,1,2
155740,-13,-13
155741,1,1
155750,-11,-11
155751,10,10
155760,1,2
155761,1,1
155770,1,1
155771,3,11
155780,2,-222
155781,11,10
155790,-13,-13
155791,10,10
155800,1,1
155801,3,2
155810,10,10
155811,-11,-11
155820,-11,-11
155821,2,2
155830,10,10
155831,1,1
155840,-11,-13
155841,-13,-13
155850,-11,-11
155851,1,11
155860,2,1
155861,11,11
155870,-13,-13
155871,-13,-13
155880,-11,-11
155881,1,1
155890,-11,-11
155891,1,1
155900,11,10
155901,2,1
155910,-11,-11
155911,1,1
155920,-13,-13
155921,1,1
155930,10,10
155931,10,10
155940,0,10
155941,1,1
155950,0,0
155951,1,2
155960,10,10
155961,0,0
155970,1,1
155971,1,1
155980,10,10
155981,1,1
155990,1,1
155991,1,1
156000,1,1
156001,1,1
156010,1,1
156011,0,0
156020,2,1
156021,1,1
156030,-13,-13
156031,-13,-13
156040,12,11
156041,1,1
156050,1,1
156051,-13,-13
156060,0,0
156061,-11,-11
156070,-11,-11
156071,-11,-11
156080,0,0
156081,2,2
156090,-11,-11
156091,-11,-11
156100,-13,-13
156101,1,10
156110,1,1
156111,1,1
156120,-11,-11
156121,1,1
156130,1,1
156131,1,1
156140,-13,-13
156141,-13,-13
156150,1,1
156151,2,1
156160,0,0
156161,10,10
156170,-11,-11
156171,1,1
156180,10,10
156181,1,1
156190,1,1
156191,11,10
156200,-11,-11
156201,1,1
156210,-13,-11
156211,-11,-13
156220,1,1
156221,2,1
156230,2,1
156231,1,1
156240,-11,-11
156241,1,1
156250,1,1
156251,1,1
156260,10,10
156261,-13,-13
156270,0,1
156271,1,1
156280,1,1
156281,-13,-13
156290,-13,-13
156291,0,0
156300,-11,-11
156301,12,10
156310,-11,-11
156311,11,2
156320,0,1
156321,-11,-11
156330,1,1
156331,-11,1
156340,11,11
156341,2,2
156350,-13,-222
156351,0,0
156360,11,11
156361,1,1
156370,2,2
156371,1,1
156380,0,0
156381,2,1
156390,1,1
156391,-11,-11
156400,1,1
156401,-13,-13
156410,0,0
156411,1,1
156420,1,1
156421,1,1
156430,10,10
156431,-13,-13
156440,10,10
156441,10,10
156450,-11,-11
156451,1,1
156460,0,0
156461,-13,-13
156470,-13,-13
156471,1,1
156480,1,1
156481,1,1
156490,10,10
156491,-11,-11
156500,-13,-13
156501,-11,-11
156510,-11,-11
156511,1,1
156520,11,10
156521,1,1
156530,1,10
156531,-11,-11
156540,2,2
156541,10,10
156550,10,10
156551,-13,-13
156560,1,2
156561,1,1
156570,-13,-13
156571,-13,-13
156580,-13,-13
156581,0,0
156590,1,1
156591,1,1
156600,10,10
156601,-11,-11
156610,11,11
156611,1,1
156620,10,10
156621,1,1
156630,1,1
156631,0,0
156640,1,1
156641,-11,-11
156650,1,1
156651,0,0
156660,11,10
156661,-11,-11
156670,-11,-11
156671,0,0
156680,-13,-13
156681,10,10
156690,1,1
156691,1,1
156700,10,10
156701,-13,-13
156710,-13,-333
156711,10,10
156720,12,11
156721,-11,-13
156730,0,0
156731,1,1
156740,-13,-13
156741,1,1
156750,-11,-11
156751,-11,-11
156760,-13,-13
156761,0,0
156770,1,1
156771,11,11
156780,-11,-11
156781,1,1
156790,10,10
156791,0,0
156800,1,1
156801,1,1
156810,0,0
156811,-11,1
156820,1,1
156821,10,10
156830,-13,-13
156831,1,1
156840,-13,1
156841,10,10
156850,-11,-11
156851,-11,-11
156860,-13,-13
156861,11,11
156870,1,0
156871,-13,-11
156880,1,1
156881,-11,-11
156890,-13,-13
156891,-11,-11
156900,1,2
156901,1,1
156910,1,1
156911,0,0
156920,2,2
156921,1,11
156930,1,1
156931,1,1
156940,10,10
156941,-13,-13
156950,0,0
156951,-13,-13
156960,1,-333
156961,10,10
156970,10,10
156971,-13,-13
156980,2,1
156981,1,0
156990,1,10
156991,0,10
157000,-11,-11
157001,-13,-13
157010,-11,-11
157011,-11,-11
157020,-13,0
157021,2,11
157030,-11,-11
157031,3,2
157040,-11,-11
157041,2,1
157050,-13,-13
157051,2,2
157060,0,0
157061,-13,-13
157070,-11,-11
157071,1,1
157080,2,11
157081,-13,-13
157090,11,10
157091,-13,-13
157100,1,1
157101,2,2
157110,-13,-11
157111,1,1
157120,1,1
157121,1,0
157130,0,0
157131,1,1
157140,1,1
157141,-11,1
157150,11,10
157151,2,2
157160,0,0
157161,-13,-13
157170,1,1
157171,11,10
157180,11,11
157181,1,1
157190,-13,-11
157191,1,1
157200,-13,1
157201,0,10
157210,-11,1
157211,-11,-11
157220,10,10
157221,-11,-11
157230,0,0
157231,0,1
157240,-11,-11
157241,2,1
157250,1,10
157251,-13,-13
157260,-13,-333
157261,3,2
157270,-13,-13
157271,0,1
157280,1,1
157281,-13,-13
157290,0,1
157291,-13,-13
157300,2,10
157301,-11,-11
157310,-11,-11
157311,10,11
157320,-11,-11
157321,11,11
157330,0,0
157331,1,1
157340,-13,-333
157341,-11,-11
157350,0,0
157351,1,1
157360,-11,-11
157361,-13,-13
157370,0,10
157371,-11,-11
157380,1,10
157381,-13,0
157390,-13,-13
157391,-13,-13
157400,-13,-13
157401,2,1
157410,-13,-13
157411,2,1
157420,10,10
157421,1,1
157430,2,11
157431,1,11
157440,-11,1
157441,1,1
157450,10,10
157451,-13,-13
157460,-13,-13
157461,2,2
157470,2,1
157471,1,2
157480,-13,-13
157481,11,11
157490,-11,-11
157491,2,1
157500,1,1
157501,1,1
157510,1,1
157511,11,11
157520,-13,-13
157521,-11,-11
157530,0,0
157531,0,0
157540,10,10
157541,1,1
157550,10,10
157551,1,1
157560,-13,-13
157561,2,1
157570,0,0
157571,0,1
157580,1,11
157581,-11,-11
157590,1,1
157591,1,1
157600,-11,-11
157601,10,11
157610,-13,2
157611,1,1
157620,2,2
157621,1,11
157630,2,1
157631,11,11
157640,-11,-11
157641,10,11
157650,10,10
157651,-13,-13
157660,-11,-11
157661,1,11
157670,-11,-11
157671,-11,-11
157680,10,10
157681,10,10
157690,2,1
157691,-11,-11
157700,-11,-11
157701,-13,-13
157710,-11,-11
157711,-13,-13
157720,10,11
157721,1,1
157730,10,10
157731,2,1
157740,-11,-11
157741,0,0
157750,1,1
157751,10,10
157760,2,2
157761,-11,-11
157770,0,0
157771,11,10
157780,-11,-11
157781,-11,-11
157790,-11,-11
157791,1,11
157800,2,2
157801,-11,-11
157810,1,1
157811,1,-11
157820,-13,-13
157821,-13,-13
157830,0,2
157831,11,11
157840,-11,-11
157841,1,1
157850,-13,-13
157851,11,10
157860,-11,-11
157861,1,1
157870,11,11
157871,10,10
157880,1,1
157881,0,0
157890,-13,-13
157891,3,2
157900,1,1
157901,-13,-13
157910,-13,-13
157911,-13,-333
157920,1,1
157921,-11,-11
157930,1,0
157931,0,0
157940,1,1
157941,0,-11
157950,-13,-13
157951,1,1
157960,1,11
157961,-11,-11
157970,-13,-13
157971,-13,-13
157980,-13,-13
157981,11,11
157990,0,0
157991,-11,-11
158000,0,0
158001,-13,-13
158010,1,1
158011,-11,-11
158020,1,1
158021,10,10
158030,0,0
158031,0,-333
158040,0,0
158041,-13,-13
158050,1,11
158051,10,11
158060,0,0
158061,10,10
158070,1,1
158071,10,10
158080,2,1
158081,2,1
158090,1,1
158091,-11,-11
158100,1,1
158101,0,2
158110,-13,-13
158111,-11,-11
158120,-13,-13
158121,0,0
158130,-13,-13
158131,-13,-13
158140,-13,1
158141,-13,-13
158150,10,10
158151,1,1
158160,-13,-13
158161,-11,-11
158170,11,11
158171,0,0
158180,1,1
158181,0,0
158190,-13,-13
158191,1,1
158200,-13,-13
158201,1,1
158210,-13,-13
158211,-13,-13
158220,-11,-11
158221,11,10
158230,1,1
158231,-13,-13
158240,2,1
158241,1,1
158250,-11,-11
158251,0,11
158260,-11,-11
158261,1,1
158270,-11,-11
158271,1,1
158280,1,1
158281,10,1
158290,2,1
158291,-11,-11
158300,-11,-11
158301,-11,-11
158310,-11,-11
158311,0,11
158320,1,1
158321,1,1
158330,-11,1
158331,2,1
158340,1,1
158341,10,10
158350,10,11
158351,1,1
158360,1,1
158361,-11,-11
158370,1,1
158371,10,11
158380,10,10
158381,3,2
158390,-11,-11
158391,-13,-13
158400,-13,-13
158401,-13,-13
158410,-13,-13
158411,-11,-11
158420,-13,-13
158421,2,11
158430,1,1
158431,10,10
158440,-11,-11
158441,-13,-13
158450,-11,-11
158451,2,2
158460,1,1
158461,1,2
158470,2,2
158471,0,0
158480,1,2
158481,1,1
158490,2,1
158491,0,0
158500,2,2
158501,10,10
158510,11,10
158511,1,1
158520,1,1
158521,1,1
158530,2,1
158531,0,0
158540,-13,-13
158541,-13,-13
158550,1,1
158551,10,10
158560,0,0
158561,1,1
158570,1,1
158571,-13,-13
158580,2,11
158581,-11,-11
158590,-13,-13
158591,1,1
158600,-11,-11
158601,10,10
158610,0,0
158611,-11,-11
158620,1,1
158621,0,0
158630,1,-333
158631,1,1
158640,-11,-11
158641,-11,-11
158650,1,1
158651,2,11
158660,1,1
158661,0,0
158670,2,1
158671,-13,-13
158680,-13,-13
158681,1,1
158690,-13,-13
158691,-13,-13
158700,10,10
158701,-11,-11
158710,1,1
158711,2,1
158720,2,1
158721,2,2
158730,-11,-11
158731,1,1
158740,-11,-11
158741,2,2
158750,10,10
158751,2,2
158760,-13,-13
158761,-13,-13
158770,-11,1
158771,2,1
158780,-13,-13
158781,-13,-13
158790,10,10
158791,11,10
158800,2,1
158801,0,0
158810,10,10
158811,-11,-11
158820,-11,-11
158821,1,2
158830,2,1
158831,-13,-13
158840,-11,-11
158841,2,2
158850,2,1
158851,-11,-11
158860,10,10
158861,-13,-13
158870,-11,-11
158871,-13,-13
158880,-13,-13
158881,-11,-11
158890,10,10
158891,0,11
158900,0,0
158901,0,0
158910,0,0
158911,-13,-13
158920,-13,-13
158921,10,10
158930,-13,-13
158931,1,1
158940,2,2
158941,0,0
158950,1,11
158951,-11,-11
158960,-11,-11
158961,-11,-333
158970,0,0
158971,-13,0
158980,0,0
158981,-13,-13
158990,1,1
158991,1,0
159000,-11,-11
159001,0,0
159010,3,2
159011,-11,-11
159020,1,1
159021,-11,-11
159030,-13,-13
159031,-11,-11
159040,2,1
159041,2,2
159050,1,1
159051,-13,-13
159060,1,1
159061,1,1
159070,1,1
159071,0,0
159080,2,2
159081,1,1
159090,11,10
159091,10,10
159100,0,0
159101,11,11
159110,10,10
159111,-13,-13
159120,3,2
159121,1,1
159130,1,1
159131,2,2
159140,2,1
159141,1,2
159150,2,11
159151,1,0
159160,1,11
159161,-13,-13
159170,10,10
159171,1,1
159180,2,2
159181,0,0
159190,1,1
159191,2,1
159200,0,0
159201,0,0
159210,1,2
159211,-13,-13
159220,-11,-11
159221,1,1
159230,-11,-11
159231,11,11
159240,-13,-13
159241,-11,-11
159250,1,1
159251,1,1
159260,2,2
159261,1,1
159270,-13,-11
159271,-13,-13
159280,-11,-11
159281,-13,-13
159290,0,0
159291,10,10
159300,2,1
159301,12,11
159310,0,0
159311,2,1
159320,1,1
159321,11,11
159330,2,11
159331,1,1
159340,-11,-11
159341,1,1
159350,-11,-11
159351,1,1
159360,2,11
159361,1,1
159370,2,2
159371,1,-11
159380,-11,-11
159381,0,10
159390,1,2
159391,1,1
159400,-11,-11
159401,0,0
159410,-11,-11
159411,0,-11
159420,10,11
159421,1,1
159430,12,11
159431,2,11
159440,1,1
159441,10,10
159450,-11,-11
159451,1,1
159460,-11,1
159461,10,11
159470,-13,-13
159471,-11,-11
159480,0,0
159481,-11,-11
159490,0,0
159491,-13,-13
159500,-13,-13
159501,0,0
159510,10,10
159511,1,1
159520,11,10
159521,-13,-13
159530,1,1
159531,-13,-13
159540,10,10
159541,2,2
159550,1,1
159551,-11,-333
159560,-13,-13
159561,0,0
159570,10,11
159571,1,1
159580,10,10
159581,2,2
159590,10,11
159591,3,2
159600,1,1
159601,-13,-13
159610,11,11
159611,0,1
159620,10,10
159621,1,1
159630,-13,-13
159631,10,10
159640,-13,-13
159641,-13,-13
159650,-11,-11
159651,10,11
159660,10,10
159661,-11,-11
159670,-11,-11
159671,0,0
159680,-11,-11
159681,-13,-13
159690,1,-333
159691,1,-11
159700,-11,-11
159701,10,10
159710,-13,-13
159711,2,2
159720,11,11
159721,1,10
159730,0,1
159731,1,1
159740,1,2
159741,1,1
159750,2,2
159751,1,1
159760,0,0
159761,1,11
159770,1,1
159771,-11,-11
159780,-11,-11
159781,2,1
159790,0,1
159791,1,1
159800,-11,-11
159801,-13,-13
159810,0,1
159811,-13,-13
159820,0,0
159821,-11,-11
159830,1,0
159831,0,0
159840,11,11
159841,-11,1
159850,1,11
159851,1,1
159860,1,1
159861,1,1
159870,1,1
159871,-13,-13
159880,-11,-11
159881,0,-13
159890,0,0
159891,1,1
159900,-11,-11
159901,10,10
159910,1,1
159911,0,0
159920,1,1
159921,2,2
159930,-11,-11
159931,-13,-13
159940,1,1
159941,-13,-13
159950,2,1
159951,0,0
159960,-11,-11
159961,0,1
159970,-11,-11
159971,1,1
159980,-11,-11
159981,-11,-11
159990,-13,-13
159991,-11,-11
160000,10,10
160001,1,1
160010,1,1
160011,-11,-11
160020,10,10
160021,-11,-13
160030,1,1
160031,2,0
160040,-13,-13
160041,-11,1
160050,-13,-13
160051,-11,-11
160060,10,10
160061,0,0
160070,-13,-13
160071,10,10
160080,11,11
160081,1,1
160090,2,2
160091,-13,-13
160100,0,1
160101,1,1
160110,1,10
160111,1,-333
160120,-11,1
160121,-13,-13
160130,1,1
160131,11,11
160140,2,2
160141,10,10
160150,1,1
160151,-11,-11
160160,1,1
160161,3,2
160170,2,1
160171,11,11
160180,10,10
160181,0,0
160190,1,1
160191,1,1
160200,-11,-11
160201,1,-333
160210,-13,-13
160211,1,1
160220,10,10
160221,-13,-13
160230,0,0
160231,1,1
160240,1,1
160241,1,1
160250,1,-333
160251,2,2
160260,1,1
160261,1,1
160270,11,10
160271,-13,-13
160280,1,1
160281,1,1
160290,-13,-13
160291,-13,-13
160300,2,1
160301,-11,-11
160310,11,11
160311,-13,-13
160320,1,1
160321,1,1
160330,-11,-11
160331,-13,-13
160340,-13,-13
160341,1,0
160350,-11,-11
160351,1,1
160360,1,2
160361,-11,-11
160370,1,11
160371,2,2
160380,2,2
160381,-11,-11
160390,-11,-11
160391,-13,-13
160400,11,11
160401,-11,1
160410,-11,-11
160411,-13,-13
160420,1,1
160421,1,1
160430,1,2
160431,-11,-11
160440,1,1
160441,-13,-13
160450,-11,-13
160451,-11,-11
160460,-11,-11
160461,-13,-13
160470,2,11
160471,-11,-11
160480,2,1
160481,3,2
160490,0,0
160491,1,1
160500,-11,-11
160501,1,1
160510,0,11
160511,0,0
160520,-11,1
160521,11,10
160530,2,1
160531,10,10
160540,-13,-13
160541,11,1
160550,0,0
160551,-13,-13
160560,2,1
160561,2,1
160570,-11,-11
160571,1,2
160580,0,0
160581,1,1
160590,11,0
160591,1,1
160600,11,11
160601,-13,-13
160610,0,0
160611,1,1
160620,10,11
160621,2,1
160630,-13,-13
160631,0,0
160640,2,2
160641,1,1
160650,0,0
160651,11,11
160660,2,1
160661,1,1
160670,1,1
160671,-11,-11
160680,12,11
160681,-11,-11
160690,10,10
160691,-13,-13
160700,-13,-13
160701,10,11
160710,10,10
160711,-11,-11
160720,-13,1
160721,-11,-11
160730,-11,-11
160731,-11,-11
160740,1,1
160741,10,10
160750,10,10
160751,-13,1
160760,-13,-13
160761,-13,-13
160770,0,0
160771,1,1
160780,-11,-11
160781,10,10
160790,-13,-13
160791,2,1
160800,10,10
160801,10,10
160810,1,2
160811,1,1
160820,1,1
160821,-11,-11
160830,-11,-11
160831,1,1
160840,1,11
160841,2,11
160850,-11,-11
160851,0,0
160860,-11,-11
160861,10,11
160870,2,11
160871,-11,-11
160880,1,1
160881,2,2
160890,1,2
160891,0,0
160900,-13,-13
160901,-13,-11
160910,1,1
160911,0,1
160920,-13,-13
160921,11,11
160930,-13,-13
160931,11,11
160940,2,2
160941,10,10
160950,1,1
160951,-13,-13
160960,1,1
160961,-13,0
160970,1,1
160971,0,0
160980,1,2
160981,1,-333
160990,1,1
160991,-11,-11
161000,-11,-11
161001,-13,-13
161010,1,2
161011,0,0
161020,1,1
161021,-11,-11
161030,1,1
161031,1,1
161040,-13,-13
161041,-13,-13
161050,-13,-13
161051,10,10
161060,1,1
161061,-13,-13
161070,-13,-13
161071,1,2
161080,2,1
161081,-13,-13
161090,0,0
161091,1,1
161100,-13,-13
161101,-11,1
161110,-11,0
161111,1,1
161120,-13,-13
161121,0,-11
161130,1,1
161131,-11,-11
161140,2,1
161141,1,1
161150,1,1
161151,-11,-11
161160,-11,-11
161161,-13,-13
161170,-11,-11
161171,-11,-11
161180,2,2
161181,2,1
161190,-11,-11
161191,1,1
161200,0,0
161201,2,1
161210,-11,-11
161211,1,1
161220,1,1
161221,-13,-13
161230,0,10
161231,1,1
161240,10,11
161241,1,1
161250,10,10
161251,1,1
161260,-11,-11
161261,-13,-13
161270,1,1
161271,12,2
161280,11,11
161281,1,11
161290,-11,-11
161291,-11,-11
161300,2,1
161301,1,-11
161310,10,10
161311,0,0
161320,-13,0
161321,0,0
161330,-13,-13
161331,-13,-13
161340,1,1
161341,0,0
161350,2,2
161351,1,1
161360,1,1
161361,1,1
161370,0,0
161371,11,11
161380,0,0
161381,-11,-11
161390,10,10
161391,-11,0
161400,-1,10
161401,-13,-13
161410,1,1
161411,1,1
161420,10,10
161421,0,11
161430,1,1
161431,-13,-13
161440,-11,-11
161441,10,11
161450,1,1
161451,-11,-11
161460,-11,-13
161461,0,0
161470,-13,-333
161471,-13,-13
161480,0,0
161481,10,10
161490,3,2
161491,2,2
161500,10,10
161501,0,0
161510,-11,-11
161511,0,0
161520,-13,-13
161521,-11,-11
161530,2,2
161531,-13,-13
161540,2,2
161541,0,0
161550,11,10
161551,1,11
161560,0,0
161561,1,1
161570,10,11
161571,0,0
161580,-11,-11
161581,-13,-13
161590,1,1
161591,-13,-13
161600,2,2
161601,1,1
161610,-13,-13
161611,-13,-13
161620,0,0
161621,2,1
161630,10,11
161631,2,2
161640,-13,-13
161641,1,1
161650,0,1
161651,1,1
161660,1,1
161661,1,1
161670,-11,1
161671,-11,1
161680,0,0
161681,4,11
161690,10,11
161691,2,1
161700,2,2
161701,-13,-13
161710,2,2
161711,1,1
161720,10,10
161721,11,1
161730,2,1
161731,-11,-11
161740,2,1
161741,-11,-11
161750,1,11
161751,1,11
161760,1,1
161761,1,1
161770,1,-11
161771,0,0
161780,2,11
161781,1,1
161790,1,1
161791,-13,-13
161800,-11,-11
161801,0,0
161810,0,0
161811,2,2
161820,-13,-13
161821,-13,1
161830,1,2
161831,1,1
161840,-13,-13
161841,-11,-11
161850,0,10
161851,2,-13
161860,0,0
161861,-13,-13
161870,11,11
161871,10,10
161880,-13,-13
161881,0,0
161890,1,2
161891,11,11
161900,1,11
161901,1,11
161910,10,11
161911,1,1
161920,2,2
161921,-11,-11
161930,10,10
161931,1,1
161940,1,11
161941,0,0
161950,1,1
161951,1,1
161960,11,10
161961,2,11
161970,0,0
161971,-11,-11
161980,11,10
161981,-13,1
161990,1,-333
161991,2,2
162000,-13,-13
162001,1,1
162010,10,11
162011,10,10
162020,-11,-11
162021,0,0
162030,-13,-13
162031,2,2
162040,1,1
162041,10,10
162050,1,1
162051,2,2
162060,-13,-13
162061,10,10
162070,2,2
162071,10,10
162080,10,10
162081,1,1
162090,2,1
162091,10,10
162100,-11,-13
162101,1,1
162110,10,10
162111,2,1
162120,1,1
162121,1,1
162130,-13,-13
162131,1,1
162140,-11,-11
162141,1,1
162150,-13,-13
162151,2,2
162160,-13,-13
162161,2,2
162170,-11,-13
162171,-13,-13
162180,1,1
162181,-11,-11
162190,1,-333
162191,0,1
162200,-11,-11
162201,11,11
162210,-11,-11
162211,11,11
162220,10,10
162221,-13,-13
162230,-13,-13
162231,1,-11
162240,10,10
162241,0,11
162250,1,1
162251,-13,-13
162260,2,11
162261,10,10
162270,2,1
162271,1,0
162280,1,1
162281,0,0
162290,-13,-13
162291,0,1
162300,-13,-13
162301,11,10
162310,0,1
162311,1,1
162320,0,0
162321,0,0
162330,-13,-13
162331,10,10
162340,10,11
162341,1,1
162350,-13,-13
162351,-13,-333
162360,1,1
162361,1,1
162370,1,1
162371,-13,-13
162380,-11,-11
162381,2,1
162390,1,-11
162391,2,1
162400,10,10
162401,2,11
162410,1,1
162411,10,10
162420,0,0
162421,0,0
162430,11,11
162431,-13,-13
162440,10,10
162441,0,0
162450,1,1
162451,0,10
162460,0,0
162461,1,11
162470,-11,-11
162471,1,1
162480,-13,-13
162481,2,1
162490,-11,1
162491,-11,0
162500,10,10
162501,10,10
162510,-13,-13
162511,-11,-11
162520,1,1
162521,2,1
162530,0,1
162531,-13,-13
162540,-11,-11
162541,-13,-13
162550,0,10
162551,0,0
162560,-11,-11
162561,-13,-13
162570,-11,-11
162571,-13,-13
162580,-13,-13
162581,-11,-11
162590,-13,-13
162591,3,2
162600,-11,1
162601,2,1
162610,1,1
162611,10,10
162620,1,2
162621,12,11
162630,-11,-11
162631,-13,-13
162640,-11,-11
162641,-11,-11
162650,-11,-11
162651,0,0
162660,10,11
162661,11,11
162670,2,1
162671,1,1
162680,-13,-13
162681,1,1
162690,-13,-13
162691,0,1
162700,1,1
162701,10,10
162710,-13,-13
162711,0,0
162720,1,1
162721,1,1
162730,-11,-11
162731,10,10
162740,-11,-11
162741,1,1
162750,1,1
162751,10,11
162760,-13,-13
162761,0,0
162770,1,2
162771,-13,-13
162780,-13,-13
162781,0,0
162790,-13,-13
162791,-13,-13
162800,1,1
162801,2,1
162810,1,1
162811,1,10
162820,1,1
162821,2,1
162830,0,0
162831,-13,-13
162840,11,11
162841,-11,-11
162850,1,1
162851,0,0
162860,1,1
162861,0,1
162870,-11,-11
162871,0,0
162880,0,0
162881,-13,-13
162890,1,1
162891,-11,-11
162900,11,11
162901,-11,-11
162910,1,1
162911,2,11
162920,2,2
162921,-11,-11
162930,-13,-13
162931,-13,-13
162940,2,2
162941,-11,-11
162950,1,1
162951,-13,-13
162960,1,1
162961,1,1
162970,1,1
162971,-11,-11
162980,1,1
162981,1,1
162990,10,10
162991,0,0
163000,-11,-11
163001,-11,-11
163010,1,1
163011,1,1
163020,-11,-11
163021,1,2
163030,1,1
163031,1,1
163040,1,1
163041,-11,-11
163050,1,1
163051,2,11
163060,1,1
163061,-13,-13
163070,-11,-11
163071,-13,-13
163080,2,1
163081,-11,-11
163090,10,10
163091,10,10
163100,2,2
163101,0,1
163110,1,1
163111,-13,-13
163120,1,1
163121,-13,-13
163130,10,10
163131,-11,-11
163140,-11,-11
163141,2,1
163150,1,2
163151,-13,-13
163160,-13,-13
163161,-11,-11
163170,1,1
163171,-13,-11
163180,0,0
163181,11,10
163190,-11,-11
163191,2,11
163200,11,11
163201,2,1
163210,-13,-13
163211,1,1
163220,10,10
163221,-11,-11
163230,-13,-13
163231,-11,-11
163240,-11,-11
163241,2,1
163250,2,1
163251,4,2
163260,-11,-11
163261,10,10
163270,-11,-11
163271,1,1
163280,1,1
163281,2,2
163290,1,0
163291,2,0
163300,1,1
163301,-11,-11
163310,-13,-13
163311,2,1
163320,1,1
163321,1,1
163330,-11,-11
163331,1,1
163340,1,10
163341,0,0
163350,1,1
163351,3,11
163360,0,1
163361,-13,-13
163370,10,11
163371,-11,-11
163380,-11,-11
163381,-11,-11
163390,-11,1
163391,-11,-11
163400,-13,-13
163401,2,1
163410,1,1
163411,-11,-11
163420,-11,-11
163421,-13,-13
163430,1,1
163431,-11,-11
163440,-13,-13
